tx.date	measurement.date	media.batch.date	source.plate	plate.name.in.source.fcs	glu	gal	xml.template.name	plate	mask.transformation	mask.scoring	keep.plate	special.analysis.required	biol.rep	comments
1707x1	170825	170821	Plate_042	Plate_003	0	1	170825-PlateSet_001.xml	170825-Plate_003	G7	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_042	Plate_004	0	1	170825-PlateSet_001.xml	170825-Plate_004	G7	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_028	Plate_005	0	1	170825-PlateSet_001.xml	170825-Plate_005	D8	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_028	Plate_006	0	1	170825-PlateSet_001.xml	170825-Plate_006	D8	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_047	Plate_007	0	1	170825-PlateSet_001.xml	170825-Plate_007	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_047	Plate_008	0	1	170825-PlateSet_001.xml	170825-Plate_008	NA	A7 A8 A9 A10 A11 A12	FALSE	FALSE	2	'whole plate had inoculation problems …'
1707x1	170825	170821	Plate_048	Plate_009	0	1	170825-PlateSet_001.xml	170825-Plate_009	B1 G7	D6	TRUE	FALSE	1	'inoc problem D6 or contaminatn'
1707x1	170825	170821	Plate_048	Plate_010	0	1	170825-PlateSet_001.xml	170825-Plate_010	B1 G7	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_057	Plate_011	0	1	170825-PlateSet_001.xml	170825-Plate_011	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_057	Plate_012	0	1	170825-PlateSet_001.xml	170825-Plate_012	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_058	Plate_013	0	1	170825-PlateSet_002.xml	170825-Plate_013	NA	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_058	Plate_014	0	1	170825-PlateSet_002.xml	170825-Plate_014	NA	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_070	Plate_015	0	1	170825-PlateSet_002.xml	170825-Plate_015	C7 D9	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_070	Plate_016	0	1	170825-PlateSet_002.xml	170825-Plate_016	C7 D9	NA	TRUE	FALSE	2	'NA'
1707x1	170825	170821	Plate_071	Plate_017	0	1	170825-PlateSet_002.xml	170825-Plate_017	C7 D9 D10 G7 H9 H10	NA	TRUE	FALSE	1	'NA'
1707x1	170825	170821	Plate_071	Plate_018	0	1	170825-PlateSet_002.xml	170825-Plate_018	C7 D9 D10 G7 H9 H10	NA	TRUE	FALSE	2	'NA'
1706x3	170825	170821	Plate_072	Plate_019	0	1	170825-PlateSet_002.xml	170825-Plate_019	NA	NA	TRUE	FALSE	1	'NA'
1706x3	170825	170821	Plate_072	Plate_020	0	1	170825-PlateSet_002.xml	170825-Plate_020	NA	NA	TRUE	FALSE	2	'NA'
